bigram,frequency,word1,word2,word1_freq,word2_freq
"('any', 'return')",3.237188825224175e-05,any,return,0.0028810047908843714,6.474168069403081e-05
"('to', 'anſwer')",6.47437765044835e-05,to,anſwer,0.0384565583322543,0.00048556260520523113
"('arguments', 'of')",3.237188825224175e-05,arguments,of,0.0004208209245112003,0.041337563123138674
"('repeating', 'them')",3.237188825224175e-05,repeating,them,6.474168069403081e-05,0.005438301178298589
"('your', 'preceding')",3.237188825224175e-05,your,preceding,0.0017803962190858474,6.474168069403081e-05
"('capiantur', 'deſperantes')",3.237188825224175e-05,capiantur,deſperantes,3.237084034701541e-05,3.237084034701541e-05
"('either', 'incongruous')",3.237188825224175e-05,either,incongruous,0.0016509128576977859,6.474168069403081e-05
"('ſhould', 'propoſe')",3.237188825224175e-05,ſhould,propoſe,0.002945746471578402,0.00022659588242910785
"('lyable', 'to')",6.47437765044835e-05,lyable,to,6.474168069403081e-05,0.0384565583322543
"('either', 'by')",6.47437765044835e-05,either,by,0.0016509128576977859,0.00980836462514567
"('it', 'with')",6.47437765044835e-05,it,with,0.012851223617765117,0.004596659329276188
"('or', 'can')",6.47437765044835e-05,or,can,0.012365661012559885,0.003010488152272433
"('by', 'ſorting')",6.47437765044835e-05,by,ſorting,0.00980836462514567,6.474168069403081e-05
"('brevity', 'ſake')",3.237188825224175e-05,brevity,ſake,6.474168069403081e-05,0.00012948336138806163
"('the', 'harmony')",3.237188825224175e-05,the,harmony,0.041920238249384956,6.474168069403081e-05
"('being', 'propoſed')",3.237188825224175e-05,being,propoſed,0.0033018257153955718,0.00048556260520523113
"('corollaries', 'which')",3.237188825224175e-05,corollaries,which,6.474168069403081e-05,0.007574776641201606
"('condemned', 'to')",3.237188825224175e-05,condemned,to,6.474168069403081e-05,0.0384565583322543
"('or', 'be')",6.47437765044835e-05,or,be,0.012365661012559885,0.01699469118218309
"('nicomedes', 'to')",3.237188825224175e-05,nicomedes,to,3.237084034701541e-05,0.0384565583322543
"('as', 'depend')",6.47437765044835e-05,as,depend,0.012559886054641978,6.474168069403081e-05
"('leave', 'it')",6.47437765044835e-05,leave,it,0.0006150459665932928,0.012851223617765117
"('how', 'ſublime')",3.237188825224175e-05,how,ſublime,0.0027191505891492945,0.00022659588242910785
"('in', 'too')",3.237188825224175e-05,in,too,0.011426906642496439,0.0008416418490224006
"('their', 'syſteme')",3.237188825224175e-05,their,syſteme,0.0024925547067201864,3.237084034701541e-05
"('may', 'perceive')",3.237188825224175e-05,may,perceive,0.009322802019940438,0.0005179334455522465
"('theſe', 'cannot')",3.237188825224175e-05,theſe,cannot,0.002201217143597048,0.0020069921015149553
"('yet', 'becauſe')",3.237188825224175e-05,yet,becauſe,0.004337692606500064,0.0016509128576977859
"('our', 'concept')",3.237188825224175e-05,our,concept,0.005794380422115758,3.237084034701541e-05
"('they', 'do')",0.000129487553008967,they,do,0.004823255211705296,0.0023307005049851095
"('contrary', 'to')",9.711566475672526e-05,contrary,to,0.0002913375631231387,0.0384565583322543
"('have', 'yet')",6.47437765044835e-05,have,yet,0.007412922439466529,0.004337692606500064
"('impreſſion', 'on')",3.237188825224175e-05,impreſſion,on,0.00012948336138806163,0.0017803962190858474
"('all', 'caſes')",3.237188825224175e-05,all,caſes,0.003787388320600803,0.0006150459665932928
"('thoſe', 'words')",3.237188825224175e-05,thoſe,words,0.004272950925806034,0.0003884500841641849
"('thought', 'themſelves')",3.237188825224175e-05,thought,themſelves,0.0006474168069403081,0.001035866891104493
"('indeed', 'when')",3.237188825224175e-05,indeed,when,0.0005179334455522465,0.002848633950537356
"('intellect', 'appear')",3.237188825224175e-05,intellect,appear,0.0010034960507574776,0.000550304285899262
"('this', 'paradox')",3.237188825224175e-05,this,paradox,0.004693771850317234,0.00012948336138806163
"('as', 'by')",9.711566475672526e-05,as,by,0.012559886054641978,0.00980836462514567
"('becauſe', 'for')",3.237188825224175e-05,becauſe,for,0.0016509128576977859,0.006733134792179205
"('for', 'ſome')",6.47437765044835e-05,for,ſome,0.006733134792179205,0.005794380422115758
"('ſtiled', 'them')",3.237188825224175e-05,ſtiled,them,3.237084034701541e-05,0.005438301178298589
"('like', 'expectations')",3.237188825224175e-05,like,expectations,0.0005826751262462774,3.237084034701541e-05
"('obſerve', 'in')",6.47437765044835e-05,obſerve,in,0.0002913375631231387,0.011426906642496439
"('becauſe', 'navigators')",3.237188825224175e-05,becauſe,navigators,0.0016509128576977859,3.237084034701541e-05
"('his', 'and')",3.237188825224175e-05,his,and,0.0020069921015149553,0.028939531270231775
"('determined', 'by')",6.47437765044835e-05,determined,by,9.711252104104622e-05,0.00980836462514567
"('or', 'lazineſs')",3.237188825224175e-05,or,lazineſs,0.012365661012559885,6.474168069403081e-05
"('all', 'knowledge')",3.237188825224175e-05,all,knowledge,0.003787388320600803,0.0008092710086753853
"('employment', 'far')",3.237188825224175e-05,employment,far,9.711252104104622e-05,0.0010034960507574776
"('common', 'ſence')",3.237188825224175e-05,common,ſence,0.0006150459665932928,0.00022659588242910785
"('underſtand', 'it')",6.47437765044835e-05,underſtand,it,0.0006474168069403081,0.012851223617765117
"('truth', 'provided')",3.237188825224175e-05,truth,provided,0.002201217143597048,0.00012948336138806163
"('diſtinct', 'natures')",3.237188825224175e-05,diſtinct,natures,0.0006150459665932928,0.0003560792438171695
"('all', 'ſolicitous')",3.237188825224175e-05,all,ſolicitous,0.003787388320600803,3.237084034701541e-05
"('cannot', 'reconcile')",3.237188825224175e-05,cannot,reconcile,0.0020069921015149553,0.0004531917648582157
"('an', 'infallible')",3.237188825224175e-05,an,infallible,0.00359316327851871,9.711252104104622e-05
"('nobleſt', 'kind')",3.237188825224175e-05,nobleſt,kind,0.00012948336138806163,0.001100608571798524
"('command', 'of')",3.237188825224175e-05,command,of,3.237084034701541e-05,0.041337563123138674
"('pyrocles', 'i')",0.00016185944126120876,pyrocles,i,0.0012948336138806163,0.013563382105399455
"('admit', 'there')",3.237188825224175e-05,admit,there,0.0006474168069403081,0.0034636799171306487
"('fear', 'we')",9.711566475672526e-05,fear,we,0.000550304285899262,0.012171435970477793
"('by', 'giving')",3.237188825224175e-05,by,giving,0.00980836462514567,3.237084034701541e-05
"('noble', 'faculty')",3.237188825224175e-05,noble,faculty,0.00016185420173507703,0.0006797876472873236
"('another', 'muſt')",3.237188825224175e-05,another,muſt,0.0012948336138806163,0.002298329664638094
"('what', 'ſome')",3.237188825224175e-05,what,ſome,0.003560792438171695,0.005794380422115758
"('mathematicians', 'too')",3.237188825224175e-05,mathematicians,too,0.0002913375631231387,0.0008416418490224006
"('for', 'if')",0.00022660321776569228,for,if,0.006733134792179205,0.005017480253787388
"('and', 'adorable')",3.237188825224175e-05,and,adorable,0.028939531270231775,3.237084034701541e-05
"('admit', 'the')",3.237188825224175e-05,admit,the,0.0006474168069403081,0.041920238249384956
"('be', 'all')",3.237188825224175e-05,be,all,0.01699469118218309,0.003787388320600803
"('yet', 'appears')",6.47437765044835e-05,yet,appears,0.004337692606500064,0.00025896672277612325
"('and', 'whereas')",3.237188825224175e-05,and,whereas,0.028939531270231775,0.0004531917648582157
"('be', 'afterwards')",3.237188825224175e-05,be,afterwards,0.01699469118218309,3.237084034701541e-05
"('i', 'forbear')",3.237188825224175e-05,i,forbear,0.013563382105399455,0.00016185420173507703
"('duly', 'conſider')",3.237188825224175e-05,duly,conſider,0.00025896672277612325,0.0008416418490224006
"('defended', 'by')",3.237188825224175e-05,defended,by,3.237084034701541e-05,0.00980836462514567
"('opinion', 'ſince')",3.237188825224175e-05,opinion,ſince,0.0006797876472873236,0.0014890586559627088
"('verge', 'of')",3.237188825224175e-05,verge,of,3.237084034701541e-05,0.041337563123138674
"('a', 'way')",3.237188825224175e-05,a,way,0.01670335361905995,0.0010034960507574776
"('till', 'ſome')",3.237188825224175e-05,till,ſome,0.00019422504208209244,0.005794380422115758
"('clear', 'conviction')",3.237188825224175e-05,clear,conviction,0.0013595752945746472,6.474168069403081e-05
"('agreement', 'in')",6.47437765044835e-05,agreement,in,0.00016185420173507703,0.011426906642496439
"('how', 'ſuch')",3.237188825224175e-05,how,ſuch,0.0027191505891492945,0.00437006344684708
"('tryal', 'may')",3.237188825224175e-05,tryal,may,9.711252104104622e-05,0.009322802019940438
"('to', 'others')",0.000129487553008967,to,others,0.0384565583322543,0.0011977210928395701
"('admit', 'concluſions')",3.237188825224175e-05,admit,concluſions,0.0006474168069403081,0.00019422504208209244
"('attribute', 'upon')",3.237188825224175e-05,attribute,upon,0.00019422504208209244,0.0028162631101903406
"('euclid', 'indeed')",3.237188825224175e-05,euclid,indeed,0.00032370840347015407,0.0005179334455522465
"('hitherto', 'perplexed')",3.237188825224175e-05,hitherto,perplexed,0.00016185420173507703,6.474168069403081e-05
"('wonder', 'and')",3.237188825224175e-05,wonder,and,0.00019422504208209244,0.028939531270231775
"('objects', 'our')",3.237188825224175e-05,objects,our,0.0011329794121455394,0.005794380422115758
"('they', 'diſcover')",3.237188825224175e-05,they,diſcover,0.004823255211705296,0.0005179334455522465
"('limited', 'capacity')",3.237188825224175e-05,limited,capacity,0.0004531917648582157,0.00016185420173507703
"('though', 'that')",6.47437765044835e-05,though,that,0.0015861711770037551,0.031043635892787778
"('judg', 'd')",0.00016185944126120876,judg,d,0.00019422504208209244,0.007348180758772498
"('now', 'as')",3.237188825224175e-05,now,as,0.0011653502524925548,0.012559886054641978
"('aſſiſted', 'by')",6.47437765044835e-05,aſſiſted,by,6.474168069403081e-05,0.00980836462514567
"('reſpect', 'of')",6.47437765044835e-05,reſpect,of,6.474168069403081e-05,0.041337563123138674
"('ſuch', 'affections')",3.237188825224175e-05,ſuch,affections,0.00437006344684708,0.0002913375631231387
"('been', 'deſcrib')",3.237188825224175e-05,been,deſcrib,0.0015214294963097241,3.237084034701541e-05
"('not', 'competently')",3.237188825224175e-05,not,competently,0.012883594458112133,6.474168069403081e-05
"('mathematicks', 'themſelves')",3.237188825224175e-05,mathematicks,themſelves,9.711252104104622e-05,0.001035866891104493
"('more', 'inlightned')",3.237188825224175e-05,more,inlightned,0.0028162631101903406,6.474168069403081e-05
"('leave', 'as')",3.237188825224175e-05,leave,as,0.0006150459665932928,0.012559886054641978
"('thoſe', 'rules')",0.00019423132951345052,thoſe,rules,0.004272950925806034,0.0018127670594328628
"('ſo', 'negative')",3.237188825224175e-05,ſo,negative,0.006020976304544866,0.0002913375631231387
"('whether', 'their')",3.237188825224175e-05,whether,their,0.0011977210928395701,0.0024925547067201864
"('objects', 'beyond')",3.237188825224175e-05,objects,beyond,0.0011329794121455394,0.00022659588242910785
"('infer', 'concluſions')",3.237188825224175e-05,infer,concluſions,0.00019422504208209244,0.00019422504208209244
"('wiſe', 'mans')",3.237188825224175e-05,wiſe,mans,6.474168069403081e-05,0.00022659588242910785
"('and', 'falſhood')",3.237188825224175e-05,and,falſhood,0.028939531270231775,6.474168069403081e-05
"('ſhe', 'ſtra')",3.237188825224175e-05,ſhe,ſtra,0.0006797876472873236,3.237084034701541e-05
"('aſſertion', 'of')",3.237188825224175e-05,aſſertion,of,9.711252104104622e-05,0.041337563123138674
"('them', 'granted')",3.237188825224175e-05,them,granted,0.005438301178298589,0.0003560792438171695
"('an', 'exiſtent')",3.237188825224175e-05,an,exiſtent,0.00359316327851871,9.711252104104622e-05
"('primitive', 'idaeas')",6.47437765044835e-05,primitive,idaeas,0.00016185420173507703,0.0002913375631231387
"('th', 'ſeem')",3.237188825224175e-05,th,ſeem,0.00025896672277612325,0.0006474168069403081
"('elſe', 'they')",3.237188825224175e-05,elſe,they,0.00032370840347015407,0.004823255211705296
"('very', 'good')",3.237188825224175e-05,very,good,0.002298329664638094,0.0003884500841641849
"('of', 'reaching')",3.237188825224175e-05,of,reaching,0.041337563123138674,3.237084034701541e-05
"('of', 'coſmography')",3.237188825224175e-05,of,coſmography,0.041337563123138674,3.237084034701541e-05
"('diſcipline', 'being')",3.237188825224175e-05,diſcipline,being,9.711252104104622e-05,0.0033018257153955718
"('from', 'one')",6.47437765044835e-05,from,one,0.004661401009970219,0.004240580085459018
"('caſes', 'to')",3.237188825224175e-05,caſes,to,0.0006150459665932928,0.0384565583322543
"('that', 'its')",6.47437765044835e-05,that,its,0.031043635892787778,0.0014890586559627088
"('an', 'exemption')",6.47437765044835e-05,an,exemption,0.00359316327851871,6.474168069403081e-05
"('deny', 'but')",9.711566475672526e-05,deny,but,0.0005826751262462774,0.008643014372653114
"('worthy', 'of')",3.237188825224175e-05,worthy,of,0.00016185420173507703,0.041337563123138674
"('not', 'well')",3.237188825224175e-05,not,well,0.012883594458112133,0.0015538003366567395
"('thing', 'falſe')",3.237188825224175e-05,thing,falſe,0.002168846303250032,0.0003560792438171695
"('miſ', 'management')",3.237188825224175e-05,miſ,management,9.711252104104622e-05,6.474168069403081e-05
"('of', 'not')",3.237188825224175e-05,of,not,0.041337563123138674,0.012883594458112133
"('have', 'found')",6.47437765044835e-05,have,found,0.007412922439466529,0.0003560792438171695
"('experience', 'ſhews')",3.237188825224175e-05,experience,ſhews,0.0004531917648582157,3.237084034701541e-05
"('the', 'schoolmen')",6.47437765044835e-05,the,schoolmen,0.041920238249384956,0.00016185420173507703
"('s', 'even')",3.237188825224175e-05,s,even,0.0007445293279813544,0.0015861711770037551
"('has', 'ſtudied')",3.237188825224175e-05,has,ſtudied,0.00197462126116794,3.237084034701541e-05
"('be', 'diviſible')",6.47437765044835e-05,be,diviſible,0.01699469118218309,0.0005179334455522465
"('and', 'deſerves')",3.237188825224175e-05,and,deſerves,0.028939531270231775,3.237084034701541e-05
"('million', 'for')",3.237188825224175e-05,million,for,3.237084034701541e-05,0.006733134792179205
"('pyroc', 'i')",3.237188825224175e-05,pyroc,i,3.237084034701541e-05,0.013563382105399455
"('ſo', 'manifeſtly')",3.237188825224175e-05,ſo,manifeſtly,0.006020976304544866,0.00012948336138806163
"('of', 'atoms')",3.237188825224175e-05,of,atoms,0.041337563123138674,3.237084034701541e-05
"('a', 'ſufficiently')",3.237188825224175e-05,a,ſufficiently,0.01670335361905995,0.0004531917648582157
"('skill', 'or')",3.237188825224175e-05,skill,or,0.00016185420173507703,0.012365661012559885
"('underſtanding', 'operates')",3.237188825224175e-05,underſtanding,operates,0.0010034960507574776,9.711252104104622e-05
"('corporeal', 'nature')",3.237188825224175e-05,corporeal,nature,0.0002913375631231387,0.0026544089084552633
"('the', 'tenth')",6.47437765044835e-05,the,tenth,0.041920238249384956,9.711252104104622e-05
"('them', 'ſhall')",3.237188825224175e-05,them,ſhall,0.005438301178298589,0.002622038068108248
"('true', 'that')",9.711566475672526e-05,true,that,0.0015214294963097241,0.031043635892787778
"('the', 'maintainers')",3.237188825224175e-05,the,maintainers,0.041920238249384956,6.474168069403081e-05
"('due', 'exerciſe')",3.237188825224175e-05,due,exerciſe,0.00019422504208209244,0.0003560792438171695
"('means', 'thoſe')",3.237188825224175e-05,means,thoſe,0.00022659588242910785,0.004272950925806034
"('diſcourſe', 'from')",3.237188825224175e-05,diſcourſe,from,0.000874012689369416,0.004661401009970219
"('would', 'touch')",3.237188825224175e-05,would,touch,0.0024925547067201864,0.00019422504208209244
"('catholick', 'nature')",3.237188825224175e-05,catholick,nature,9.711252104104622e-05,0.0026544089084552633
"('it', 'may')",0.0008092972063060438,it,may,0.012851223617765117,0.009322802019940438
"('confluence', 'and')",3.237188825224175e-05,confluence,and,3.237084034701541e-05,0.028939531270231775
"('talk', 'of')",6.47437765044835e-05,talk,of,6.474168069403081e-05,0.041337563123138674
"('but', 'reaſonable')",3.237188825224175e-05,but,reaſonable,0.008643014372653114,0.00022659588242910785
"('geometrically', 'demonſtrated')",3.237188825224175e-05,geometrically,demonſtrated,3.237084034701541e-05,0.00019422504208209244
"('s', 'tenth')",3.237188825224175e-05,s,tenth,0.0007445293279813544,9.711252104104622e-05
"('sophronius', 'eugenius')",3.237188825224175e-05,sophronius,eugenius,0.0008416418490224006,0.0005826751262462774
"('quite', 'deſtitute')",3.237188825224175e-05,quite,deſtitute,0.00025896672277612325,6.474168069403081e-05
"('perplexing', 'difficulties')",6.47437765044835e-05,perplexing,difficulties,0.00019422504208209244,0.0009387543700634469
"('be', 'miſtaken')",3.237188825224175e-05,be,miſtaken,0.01699469118218309,0.00012948336138806163
"('be', 'reaſonable')",3.237188825224175e-05,be,reaſonable,0.01699469118218309,0.00022659588242910785
"('conſider', 'it')",3.237188825224175e-05,conſider,it,0.0008416418490224006,0.012851223617765117
"('incomprehenſible', 'the')",3.237188825224175e-05,incomprehenſible,the,0.00025896672277612325,0.041920238249384956
"('intuition', 'and')",3.237188825224175e-05,intuition,and,3.237084034701541e-05,0.028939531270231775
"('timotheus', 'from')",3.237188825224175e-05,timotheus,from,0.00048556260520523113,0.004661401009970219
"('with', 'clear')",6.47437765044835e-05,with,clear,0.004596659329276188,0.0013595752945746472
"('good', 'opportunity')",3.237188825224175e-05,good,opportunity,0.0003884500841641849,3.237084034701541e-05
"('is', 'allowed')",3.237188825224175e-05,is,allowed,0.009840735465492684,0.00019422504208209244
"('ſurpaſſes', 'an')",3.237188825224175e-05,ſurpaſſes,an,0.00019422504208209244,0.00359316327851871
"('only', 'by')",3.237188825224175e-05,only,by,0.0019098795804739091,0.00980836462514567
"('be', 'interdicted')",3.237188825224175e-05,be,interdicted,0.01699469118218309,3.237084034701541e-05
"('purpoſe', 'by')",3.237188825224175e-05,purpoſe,by,0.0003560792438171695,0.00980836462514567
"('coal', 'black')",3.237188825224175e-05,coal,black,3.237084034701541e-05,0.00012948336138806163
"('ſo', 'ſtill')",3.237188825224175e-05,ſo,ſtill,0.006020976304544866,0.00025896672277612325
"('in', 'a')",0.0005826939885403516,in,a,0.011426906642496439,0.01670335361905995
"('matter', 'worthy')",3.237188825224175e-05,matter,worthy,0.0006150459665932928,0.00016185420173507703
"('meant', 'ſuch')",3.237188825224175e-05,meant,ſuch,0.00012948336138806163,0.00437006344684708
"('on', 'them')",3.237188825224175e-05,on,them,0.0017803962190858474,0.005438301178298589
"('s', 'i')",3.237188825224175e-05,s,i,0.0007445293279813544,0.013563382105399455
"('notion', 'we')",9.711566475672526e-05,notion,we,0.0006797876472873236,0.012171435970477793
"('underſtood', 'in')",3.237188825224175e-05,underſtood,in,0.00012948336138806163,0.011426906642496439
"('themſelves', 'ſuppoſing')",3.237188825224175e-05,themſelves,ſuppoſing,0.001035866891104493,0.00016185420173507703
"('diviſibility', 'or')",3.237188825224175e-05,diviſibility,or,0.00025896672277612325,0.012365661012559885
"('difficulty', 'is')",3.237188825224175e-05,difficulty,is,0.00019422504208209244,0.009840735465492684
"('which', 'the')",0.00045320643553138455,which,the,0.007574776641201606,0.041920238249384956
"('the', 'logician')",3.237188825224175e-05,the,logician,0.041920238249384956,3.237084034701541e-05
"('differing', 'regards')",3.237188825224175e-05,differing,regards,0.0006797876472873236,3.237084034701541e-05
"('inſtead', 'of')",0.00016185944126120876,inſtead,of,0.00016185420173507703,0.041337563123138674
"('laſt', 'words')",3.237188825224175e-05,laſt,words,0.0002913375631231387,0.0003884500841641849
"('ſeem', 'incredible')",3.237188825224175e-05,ſeem,incredible,0.0006474168069403081,3.237084034701541e-05
"('nor', 'doth')",3.237188825224175e-05,nor,doth,0.0005179334455522465,0.00022659588242910785
"('be', 'impenetrable')",3.237188825224175e-05,be,impenetrable,0.01699469118218309,6.474168069403081e-05
"('as', 'being')",6.47437765044835e-05,as,being,0.012559886054641978,0.0033018257153955718
"('raſhneſs', 'ſo')",3.237188825224175e-05,raſhneſs,ſo,3.237084034701541e-05,0.006020976304544866
"('contemplate', 'him')",3.237188825224175e-05,contemplate,him,0.00019422504208209244,0.0011977210928395701
"('underſtanding', 'ſo')",3.237188825224175e-05,underſtanding,ſo,0.0010034960507574776,0.006020976304544866
"('here', 'obſerve')",3.237188825224175e-05,here,obſerve,0.0003560792438171695,0.0002913375631231387
"('contrary', 'ones')",3.237188825224175e-05,contrary,ones,0.0002913375631231387,0.0005179334455522465
"('kinds', 'of')",9.711566475672526e-05,kinds,of,0.00022659588242910785,0.041337563123138674
"('side', 'and')",0.000129487553008967,side,and,0.00012948336138806163,0.028939531270231775
"('well', 'a')",3.237188825224175e-05,well,a,0.0015538003366567395,0.01670335361905995
"('countries', 'firſt')",3.237188825224175e-05,countries,firſt,3.237084034701541e-05,0.0012300919331865855
"('thoſe', 'conſiderations')",3.237188825224175e-05,thoſe,conſiderations,0.004272950925806034,0.00025896672277612325
"('explicate', 'as')",3.237188825224175e-05,explicate,as,9.711252104104622e-05,0.012559886054641978
"('general', 'confeſſion')",3.237188825224175e-05,general,confeſſion,0.0007445293279813544,6.474168069403081e-05
"('had', 'time')",3.237188825224175e-05,had,time,0.000874012689369416,0.0008416418490224006
"('tho', 'upon')",3.237188825224175e-05,tho,upon,0.0020393629418619707,0.0028162631101903406
"('arnob', 'a')",6.47437765044835e-05,arnob,a,0.000712158487634339,0.01670335361905995
"('to', 'lay')",6.47437765044835e-05,to,lay,0.0384565583322543,9.711252104104622e-05
"('general', 'terms')",3.237188825224175e-05,general,terms,0.0007445293279813544,0.00022659588242910785
"('do', 'it')",0.00016185944126120876,do,it,0.0023307005049851095,0.012851223617765117
